1,CHENNAI SUPER KINGS INNINGS (RUN RATE: 8.52),,,,,,,
7,,Mayank Markande,NOT OUT,6,3,200,1,0
7,,Jasprit Bumrah,NOT OUT,4,5,80,0,0
7,EXTRAS,,"(nb 1, w 3, b 0, lb 4, pen 0)",8,,,,
7,TOTAL,,(8 wickets; 20 overs),147,,,,
7,DID NOT BAT:,,,,,,,
7,"Mustafizur Rahman ,",,,,,,,
7,Bowler,,O,R,W,Econ,Dots,
7,,Sandeep Sharma,4,25,2,6.25,13,
7,,Billy Stanlake,4,42,2,10.5,13,
7,,Rashid Khan,4,13,1,3.25,18,
7,,Siddarth Kaul,4,29,2,7.25,9,
7,,Shakib Al Hasan,4,34,1,8.5,9,
7,FALL OF WICKETS,,,,,,,
7,"1-11 (Sharma, 1.6 ov) ,",,,,,,,
7,"2-48 (Kishan, 5.2 ov) ,",,,,,,,
7,"3-54 (Lewis, 5.6 ov) ,",,,,,,,
7,"4-72 (Pandya, 8.5 ov) ,",,,,,,,
7,"5-110 (Pollard, 14.5 ov) ,",,,,,,,
7,"6-133 (Cutting, 17.3 ov) ,",,,,,,,
7,"7-136 (Yadav, 18.4 ov) ,",,,,,,,
7,"8-136 (Sangwan, 18.5 ov)",,,,,,,
7,,,,,,,,
8,ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),,,,,,,
8,Batsmen,,,Runs,Balls,SR,4s,6s
8,,Quinton de Kock,b Ravichandran Ashwin,45,34,132.35,7,1
8,,Brendon McCullum,c Mujeeb Ur Rahman b Axar Patel,0,1,0,0,0
8,,Virat Kohli,b Mujeeb Ur Rahman,21,16,131.25,4,0
8,,AB de Villiers,c Karun Nair b Andrew Tye,57,40,142.5,2,4
8,,Sarfaraz Khan,c Karun Nair b Ravichandran Ashwin,0,1,0,0,0
8,,Mandeep Singh,run out sub (Mayank Dagar),22,19,115.78,1,0
8,,Chris Woakes,NOT OUT,1,2,50,0,0
8,,Washington Sundar,NOT OUT,9,4,225,2,0
8,EXTRAS,,"(nb 0, w 1, b 0, lb 3, pen 0)",4,,,,
8,TOTAL,,(6 wickets; 19.3 overs),159,,,,
8,DID NOT BAT:,,,,,,,
8,"Umesh Yadav ,",,,,,,,
8,"Kulwant Khejroliya ,",,,,,,,
8,Yuzvendra Chahal,,,,,,,
8,Bowler,,O,R,W,Econ,Dots,
8,,Axar Patel,4,25,1,6.25,10,
8,,Ravichandran Ashwin,4,30,2,7.5,11,
8,,Mujeeb Ur Rahman,4,29,1,7.25,11,
8,,Andrew Tye,4,27,1,6.75,7,
8,,Mohit Sharma,3.3,45,0,12.85,3,
8,FALL OF WICKETS,,,,,,,
8,"1-1 (McCullum, 0.2 ov) ,",,,,,,,
8,"2-33 (Kohli, 4.5 ov) ,",,,,,,,
8,"3-87 (de Kock, 11.2 ov) ,",,,,,,,
8,"4-87 (Khan, 11.3 ov) ,",,,,,,,
8,"5-146 (de Villiers, 18.1 ov) ,",,,,,,,
8,"6-150 (Singh, 18.4 ov)",,,,,,,
8,KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),,,,,,,
8,Batsmen,,,Runs,Balls,SR,4s,6s
8,,Lokesh Rahul,c Sarfaraz Khan b Washington Sundar,47,30,156.66,2,4
8,,Mayank Agarwal,c Quinton de Kock b Umesh Yadav,15,11,136.36,3,0
8,,Aaron Finch,lbw Umesh Yadav,0,1,0,0,0
8,,Yuvraj Singh,b Umesh Yadav,4,4,100,1,0
8,,Karun Nair,b Kulwant Khejroliya,29,26,111.53,3,0
8,,Marcus Stoinis,st Quinton de Kock b Washington Sundar,11,9,122.22,0,1
8,,Axar Patel,lbw Kulwant Khejroliya,2,3,66.66,0,0
8,,Ravichandran Ashwin,st Quinton de Kock b Yuzvendra Chahal,33,21,157.14,3,1
8,,Andrew Tye,c Virat Kohli b Chris Woakes,7,7,100,0,0
8,,Mohit Sharma,NOT OUT,1,2,50,0,0
8,,Mujeeb Ur Rahman,c Sarfaraz Khan b Chris Woakes,0,2,0,0,0
8,EXTRAS,,"(nb 0, w 3, b 0, lb 3, pen 0)",6,,,,
8,TOTAL,,(All out; 19.2 overs),155,,,,
8,Bowler,,O,R,W,Econ,Dots,
